0	2.56592	0.007472438
0.025	2.34031	0.007783665
0.05	1.7765	0.00850686
0.075	1.10018	0.008900287
0.1	0.49864	0.008438826
0.125	0.06554	0.007427756
0.15	-0.18526	0.007211596
0.175	-0.28719	0.008555499
0.2	-0.29151	0.01030819
0.225	-0.24754	0.011011832
0.25	-0.19187	0.010224921
0.275	-0.14548	0.008353017
0.3	-0.1156	0.006442912
0.325	-0.10049	0.005570647
0.35	-0.09443	0.005988888
0.375	-0.09152	0.006807969
0.4	-0.0876	0.007304945
0.425	-0.08087	0.007223119
0.45	-0.07152	0.00673198
0.475	-0.06077	0.006471484
0.5	-0.05002	0.006922877
0.525	-0.0403	0.007637917
0.55	-0.03215	0.007946942
0.575	-0.02571	0.007574145
0.6	-0.02083	0.006543198
0.625	-0.01723	0.005169795
0.65	-0.01459	0.004418258
0.675	-0.01271	0.005058206
0.7	-0.01149	0.006160528
0.725	-0.01081	0.006689702
0.75	-0.01045	0.00642828
0.775	-0.01026	0.005934681
0.8	-0.01014	0.006228287
0.825	-0.01002	0.007463362
0.85	-0.00985	0.008934235
0.875	-0.00959	0.010089098
0.9	-0.00918	0.010801214
0.925	-0.00874	0.011002949
0.95	-0.0084	0.010481836
0.975	-0.00833	0.009065447
1	-0.00854	0.007356056
1.025	-0.00899	0.006633325
1.05	-0.00969	0.007511539
1.075	-0.01038	0.008906277
1.1	-0.01078	0.010074258
1.125	-0.01052	0.010688602
1.15	-0.00948	0.010597987
1.175	-0.0078	0.009583319
1.2	-0.00577	0.007899515
1.225	-0.00373	0.006278721
1.25	-0.00194	0.005618066
1.275	-0.00046	0.0059255
1.3	0.00061	0.006274897
1.325	0.00134	0.006106317
1.35	0.00173	0.005602192
1.375	0.00197	0.005244479
1.4	0.00219	0.005145321
1.425	0.00246	0.005121892
1.45	0.00266	0.005035474
1.475	0.00244	0.00508335
1.5	0.00167	0.005324378
1.525	0.00048	0.00538863
1.55	-0.00082	0.005144317
1.575	-0.00182	0.004585436
1.6	-0.00225	0.004121286
1.625	-0.002	0.004450218
1.65	-0.00124	0.005793713
1.675	-0.00028	0.007569941
1.7	0.00048	0.008905654
1.725	0.00079	0.009229837
1.75	0.00065	0.008637933
1.775	0.00022	0.007874967
1.8	-0.00026	0.007905722
1.825	-0.00064	0.008745564
1.85	-0.00095	0.009494238
1.875	-0.00138	0.009561822
1.9	-0.00189	0.008845269
1.925	-0.0023	0.007781317
1.95	-0.00245	0.006710398
1.975	-0.00232	0.005864356
2	-0.00186	0.005295113
2.025	-0.00116	0.005122977
2.05	-0.00041	0.005077281
2.075	0.00014	0.005142027
2.1	0.00035	0.00535729
2.125	0.00017	0.005739928
2.15	-0.00033	0.006164783
2.175	-0.00097	0.006324213
2.2	-0.00157	0.006064661
2.225	-0.00198	0.005532088
2.25	-0.00218	0.00526177
2.275	-0.00217	0.005437943
2.3	-0.00207	0.005932781
2.325	-0.00193	0.006433946
2.35	-0.00174	0.006591274
2.375	-0.00141	0.006289047
2.4	-0.0009	0.005756349
2.425	-2E-05	0.00548266
2.45	0.00118	0.005752642
2.475	0.00264	0.006157056
2.5	0.00402	0.006239801
2.525	0.005	0.005925275
2.55	0.00537	0.005472568
2.575	0.00504	0.005450423
2.6	0.0043	0.006043362
2.625	0.00354	0.006764975
2.65	0.00299	0.007049736
2.675	0.00269	0.006729776
2.7	0.00252	0.006105335
2.725	0.0024	0.005707695
2.75	0.00221	0.005951554
2.775	0.00189	0.006707119
2.8	0.00159	0.007501918
2.825	0.00155	0.007958957
2.85	0.00181	0.007765086
2.875	0.00221	0.007030481
2.9	0.00247	0.006059712
2.925	0.00248	0.005166086
2.95	0.00223	0.004521566
2.975	0.00182	0.004145627
3	0.00131	0.004425796
3.025	0.00079	0.005038397
3.05	0.00012	0.005245273
3.075	-0.00068	0.004993284
3.1	-0.00168	0.004798333
3.125	-0.00276	0.004735962
3.15	-0.00365	0.00452849
3.175	-0.00412	0.003938076
3.2	-0.00417	0.003568395
3.225	-0.00382	0.004091943
3.25	-0.00321	0.005212901
3.275	-0.00242	0.006125502
3.3	-0.0017	0.0063554
3.325	-0.00125	0.005918568
3.35	-0.00124	0.005272191
3.375	-0.00161	0.004957699
3.4	-0.00209	0.00508253
3.425	-0.00239	0.005084716
3.45	-0.00229	0.004630923
3.475	-0.00167	0.003981638
3.5	-0.00056	0.003424811
3.525	0.00073	0.003324004
3.55	0.00177	0.004032934
3.575	0.0021	0.005269619
3.6	0.00156	0.006372545
3.625	0.00029	0.006774536
3.65	-0.0013	0.006508627
3.675	-0.00266	0.006232389
3.7	-0.00348	0.006672464
3.725	-0.00361	0.007665572
3.75	-0.00319	0.008396884
3.775	-0.00245	0.00825096
3.8	-0.00161	0.007463757
3.825	-0.00084	0.006714363
3.85	-0.00029	0.006639687
3.875	-5E-05	0.006978419
3.9	-2E-05	0.007117084
3.925	-0.00005	0.00690495
3.95	-1E-05	0.0065346
3.975	0.00021	0.006285512
4	0.00055	0.006191257

