  125,
   15.681769,
     2.304,     1.665,     2.024,
     1.920,     0.747,     2.123,
     2.723,     1.755,     1.120,
    14.933,    10.623,     2.261,
    15.190,    10.584,     3.226,
    15.171,     9.759,     1.817,
     0.305,    14.023,     5.405,
    -0.561,    14.340,     5.018,
     0.444,    13.061,     5.167,
    15.533,     1.212,     9.291,
    14.565,     0.968,     9.221,
    16.094,     0.411,     9.083,
     0.802,    15.321,    12.947,
     0.110,    15.887,    13.394,
     0.495,    14.370,    12.929,
    15.113,     3.026,     1.288,
    14.698,     3.128,     2.192,
    15.941,     2.471,     1.362,
     0.830,     2.980,     3.747,
     0.454,     2.451,     4.507,
     1.365,     2.379,     3.154,
    15.531,     1.339,     5.578,
    14.864,     1.551,     6.292,
    15.586,     0.348,     5.457,
     0.740,     3.650,     8.861,
    -0.099,     4.192,     8.894,
     0.508,     2.677,     8.846,
    14.860,     3.519,    14.384,
    15.796,     3.373,    14.064,
    14.828,     3.419,    15.378,
    14.445,     7.860,     0.734,
    13.562,     8.311,     0.867,
    14.373,     7.200,    -0.014,
     0.584,     5.861,     4.002,
    -0.369,     6.124,     4.155,
     0.675,     4.870,     4.100,
     2.477,     6.849,     5.707,
     2.733,     6.035,     6.229,
     1.784,     6.606,     5.029,
    15.117,     7.830,     8.378,
    15.085,     8.396,     7.554,
    14.359,     7.178,     8.364,
    14.389,     6.168,    14.035,
    13.406,     6.291,    13.895,
    14.592,     5.194,    14.129,
     1.533,     8.624,    15.008,
     0.556,     8.644,    15.222,
     1.656,     8.506,    14.023,
     0.481,     8.221,     2.538,
     0.736,     7.390,     3.031,
    -0.120,     7.984,     1.774,
    14.769,     8.547,     5.906,
    13.964,     9.140,     5.882,
    14.617,     7.756,     5.313,
    14.958,     9.844,    10.534,
    14.906,     9.333,    11.392,
    15.074,     9.206,     9.772,
    14.966,     8.483,    12.980,
    14.321,     9.021,    13.523,
    14.847,     7.512,    13.187,
     2.252,     0.328,    15.114,
     3.048,    -0.259,    15.264,
     1.807,     0.073,    14.255,
    14.178,    14.721,     3.515,
    13.787,    13.833,     3.275,
    14.566,    15.146,     2.697,
    13.603,    13.438,     7.193,
    14.565,    13.185,     7.292,
    13.225,    13.000,     6.377,
    13.339,    12.862,    11.218,
    12.474,    13.333,    11.390,
    13.164,    11.889,    11.064,
    15.375,    12.972,    13.008,
    15.887,    12.127,    12.854,
    14.665,    13.063,    12.310,
     4.611,    14.585,     0.281,
     4.607,    13.685,     0.717,
     4.845,    14.485,    -0.687,
     2.296,    14.383,     3.224,
     1.731,    14.294,     4.044,
     1.913,    13.820,     2.492,
     1.390,    14.851,     8.044,
     1.783,    14.028,     8.452,
     1.294,    14.721,     7.057,
     2.736,    13.876,    11.551,
     2.092,    14.578,    11.854,
     2.411,    13.471,    10.696,
     4.665,    14.811,    13.081,
     5.280,    15.317,    12.477,
     3.786,    14.675,    12.624,
     3.202,     3.312,    15.383,
     3.983,     3.395,    14.763,
     2.360,     3.229,    14.850,
     6.955,     0.427,     0.972,
     6.151,    -0.090,     0.677,
     7.759,     0.105,     0.473,
     2.875,     4.393,     7.236,
     2.058,     4.257,     7.796,
     2.766,     3.914,     6.365,
     5.475,     4.531,     8.652,
     6.335,     4.494,     8.143,
     4.708,     4.511,     8.012,
     1.492,     3.270,    12.918,
     1.870,     2.344,    12.915,
     1.543,     3.653,    11.996,
     3.849,     6.380,    15.473,
     3.169,     7.111,    15.523,
     3.384,     5.495,    15.432,
     4.106,     7.596,     3.843,
     3.326,     7.332,     4.410,
     4.584,     6.776,     3.530,
     3.401,     3.426,     4.604,
     4.023,     3.629,     3.848,
     2.495,     3.207,     4.241,
     3.207,     4.205,    10.521,
     3.995,     4.299,     9.912,
     2.367,     4.194,     9.980,
     2.781,     8.373,    12.019,
     3.449,     7.716,    12.367,
     2.507,     8.113,    11.093,
     3.626,    10.591,    15.627,
     2.937,     9.900,    15.843,
     4.079,    10.354,    14.768,
     2.371,     9.960,     2.933,
     3.141,     9.420,     3.271,
     1.631,     9.348,     2.654,
