Surf 482 Ave ret.time  49.960 ns, #hopping 0 
Surf 483 Ave ret.time  49.960 ns, #hopping 0 
Surf 484 Ave ret.time  12.080 ns, #hopping 3 
Surf 485 Ave ret.time  12.160 ns, #hopping 3 
Surf 486 Ave ret.time  49.960 ns, #hopping 0 
Surf 487 Ave ret.time  16.480 ns, #hopping 2 
Surf 488 Ave ret.time  49.960 ns, #hopping 0 
Surf 489 Ave ret.time  49.960 ns, #hopping 0 
Surf 490 Ave ret.time   6.543 ns, #hopping 6 
Surf 491 Ave ret.time  16.147 ns, #hopping 2 
Surf 492 Ave ret.time  49.960 ns, #hopping 0 
Surf 493 Ave ret.time  49.960 ns, #hopping 0 
Surf 494 Ave ret.time  15.987 ns, #hopping 2 
Surf 495 Ave ret.time  49.960 ns, #hopping 0 
Surf 496 Ave ret.time  49.960 ns, #hopping 0 
Surf 497 Ave ret.time  49.960 ns, #hopping 0 
Surf 498 Ave ret.time  24.880 ns, #hopping 1 
Surf 499 Ave ret.time  11.870 ns, #hopping 3 
Surf 500 Ave ret.time  49.960 ns, #hopping 0 
Surf 501 Ave ret.time  12.250 ns, #hopping 3 
Surf 502 Ave ret.time  24.620 ns, #hopping 1 
Surf 503 Ave ret.time  49.960 ns, #hopping 0 
Surf 504 Ave ret.time   9.688 ns, #hopping 4 
Surf 505 Ave ret.time  49.960 ns, #hopping 0 
Surf 506 Ave ret.time  49.960 ns, #hopping 0 
Surf 507 Ave ret.time  49.960 ns, #hopping 0 
Surf 508 Ave ret.time  49.960 ns, #hopping 0 
Surf 509 Ave ret.time  49.960 ns, #hopping 0 
Surf 510 Ave ret.time  49.960 ns, #hopping 0 
Surf 511 Ave ret.time  49.960 ns, #hopping 0 
Surf 512 Ave ret.time  49.960 ns, #hopping 0 
Surf 513 Ave ret.time  49.960 ns, #hopping 0 
Surf 514 Ave ret.time  24.620 ns, #hopping 1 
Surf 515 Ave ret.time  12.060 ns, #hopping 3 
Surf 516 Ave ret.time  49.960 ns, #hopping 0 
Surf 517 Ave ret.time  49.960 ns, #hopping 0 
Surf 518 Ave ret.time  49.960 ns, #hopping 0 
Surf 519 Ave ret.time  49.960 ns, #hopping 0 
Surf 520 Ave ret.time  16.067 ns, #hopping 2 
Surf 521 Ave ret.time  49.960 ns, #hopping 0 
Surf 522 Ave ret.time   8.776 ns, #hopping 4 
Surf 523 Ave ret.time  49.960 ns, #hopping 0 
Surf 524 Ave ret.time  16.520 ns, #hopping 2 
Surf 525 Ave ret.time  49.960 ns, #hopping 0 
Surf 526 Ave ret.time  49.960 ns, #hopping 0 
Surf 527 Ave ret.time  15.800 ns, #hopping 2 
Surf 528 Ave ret.time  49.960 ns, #hopping 0 
Surf 529 Ave ret.time  49.960 ns, #hopping 0 
Surf 530 Ave ret.time  49.960 ns, #hopping 0 
Surf 531 Ave ret.time  49.960 ns, #hopping 0 
Surf 532 Ave ret.time  24.800 ns, #hopping 1 
Surf 533 Ave ret.time  49.960 ns, #hopping 0 
Surf 534 Ave ret.time  49.960 ns, #hopping 0 
Surf 535 Ave ret.time  49.960 ns, #hopping 0 
Surf 536 Ave ret.time  49.960 ns, #hopping 0 
Surf 537 Ave ret.time  24.560 ns, #hopping 1 
Surf 538 Ave ret.time  49.960 ns, #hopping 0 
Surf 539 Ave ret.time  49.960 ns, #hopping 0 
Surf 540 Ave ret.time  48.760 ns, #hopping 0 
Surf 541 Ave ret.time  49.960 ns, #hopping 0 
Surf 542 Ave ret.time  24.420 ns, #hopping 1 
Surf 543 Ave ret.time  49.960 ns, #hopping 0 
Surf 544 Ave ret.time  49.960 ns, #hopping 0 
Surf 545 Ave ret.time  49.960 ns, #hopping 0 
Surf 546 Ave ret.time  49.960 ns, #hopping 0 
Surf 547 Ave ret.time  49.960 ns, #hopping 0 
Surf 548 Ave ret.time  49.960 ns, #hopping 0 
Surf 549 Ave ret.time  49.960 ns, #hopping 0 
Surf 550 Ave ret.time  49.960 ns, #hopping 0 
Surf 551 Ave ret.time  49.960 ns, #hopping 0 
Surf 552 Ave ret.time  49.960 ns, #hopping 0 
Surf 553 Ave ret.time  49.960 ns, #hopping 0 
Surf 554 Ave ret.time  49.960 ns, #hopping 0 
Surf 555 Ave ret.time  49.960 ns, #hopping 0 
Surf 556 Ave ret.time  49.960 ns, #hopping 0 
Surf 557 Ave ret.time  49.960 ns, #hopping 0 
Surf 558 Ave ret.time  49.960 ns, #hopping 0 
Surf 559 Ave ret.time  49.960 ns, #hopping 0 
Surf 560 Ave ret.time   5.107 ns, #hopping 8 
Surf 561 Ave ret.time   7.773 ns, #hopping 5 
Surf 562 Ave ret.time  49.960 ns, #hopping 0 
Surf 563 Ave ret.time  24.760 ns, #hopping 1 
Surf 564 Ave ret.time  49.960 ns, #hopping 0 
Surf 565 Ave ret.time  49.960 ns, #hopping 0 
Surf 566 Ave ret.time  49.960 ns, #hopping 0 
Surf 567 Ave ret.time  49.960 ns, #hopping 0 
Surf 568 Ave ret.time  49.960 ns, #hopping 0 
Surf 569 Ave ret.time  11.710 ns, #hopping 3 
Surf 570 Ave ret.time  49.960 ns, #hopping 0 
Surf 571 Ave ret.time  49.960 ns, #hopping 0 
Surf 572 Ave ret.time  49.960 ns, #hopping 0 
Surf 573 Ave ret.time  49.960 ns, #hopping 0 
Surf 574 Ave ret.time  49.960 ns, #hopping 0 
Surf 575 Ave ret.time  49.960 ns, #hopping 0 
Surf 576 Ave ret.time  49.960 ns, #hopping 0 
Surf 577 Ave ret.time  49.680 ns, #hopping 0 
Surf 578 Ave ret.time  49.960 ns, #hopping 0 
Surf 579 Ave ret.time  49.960 ns, #hopping 0 
Surf 580 Ave ret.time  49.960 ns, #hopping 0 
Surf 581 Ave ret.time  49.960 ns, #hopping 0 
Surf 582 Ave ret.time  24.420 ns, #hopping 1 
Surf 583 Ave ret.time  49.960 ns, #hopping 0 
Surf 584 Ave ret.time  49.920 ns, #hopping 0 
Surf 585 Ave ret.time  49.960 ns, #hopping 0 
Surf 586 Ave ret.time  49.960 ns, #hopping 0 
Surf 587 Ave ret.time   6.754 ns, #hopping 6 
Surf 588 Ave ret.time  49.960 ns, #hopping 0 
Surf 589 Ave ret.time  16.080 ns, #hopping 2 
Surf 590 Ave ret.time  49.960 ns, #hopping 0 
Surf 591 Ave ret.time  24.640 ns, #hopping 1 
Surf 592 Ave ret.time  16.440 ns, #hopping 2 
Surf 593 Ave ret.time  49.960 ns, #hopping 0 
Surf 594 Ave ret.time  49.960 ns, #hopping 0 
Surf 595 Ave ret.time  49.960 ns, #hopping 0 
Surf 596 Ave ret.time  49.960 ns, #hopping 0 
Surf 597 Ave ret.time  49.960 ns, #hopping 0 
Surf 598 Ave ret.time  16.627 ns, #hopping 2 
Surf 599 Ave ret.time  49.960 ns, #hopping 0 
Surf 600 Ave ret.time  49.960 ns, #hopping 0 
Surf 601 Ave ret.time  49.960 ns, #hopping 0 
Surf 602 Ave ret.time  49.280 ns, #hopping 0 
Surf 603 Ave ret.time  49.960 ns, #hopping 0 
Surf 604 Ave ret.time  16.400 ns, #hopping 2 
Surf 605 Ave ret.time  24.940 ns, #hopping 1 
Surf 606 Ave ret.time  16.467 ns, #hopping 2 
Surf 607 Ave ret.time  49.960 ns, #hopping 0 
Surf 608 Ave ret.time  49.960 ns, #hopping 0 
Surf 609 Ave ret.time  49.960 ns, #hopping 0 
Surf 610 Ave ret.time  16.307 ns, #hopping 2 
Surf 611 Ave ret.time  49.960 ns, #hopping 0 
Surf 612 Ave ret.time   7.707 ns, #hopping 5 
Surf 613 Ave ret.time  16.280 ns, #hopping 2 
Surf 614 Ave ret.time  49.960 ns, #hopping 0 
Surf 615 Ave ret.time  49.960 ns, #hopping 0 
Surf 616 Ave ret.time  49.960 ns, #hopping 0 
Surf 617 Ave ret.time  49.960 ns, #hopping 0 
Surf 618 Ave ret.time  49.960 ns, #hopping 0 
Surf 619 Ave ret.time  49.960 ns, #hopping 0 
Surf 620 Ave ret.time  49.960 ns, #hopping 0 
Surf 621 Ave ret.time  49.960 ns, #hopping 0 
Surf 622 Ave ret.time  11.610 ns, #hopping 3 
Surf 623 Ave ret.time  24.860 ns, #hopping 1 
Surf 624 Ave ret.time  16.173 ns, #hopping 2 
Surf 625 Ave ret.time  24.760 ns, #hopping 1 
Surf 626 Ave ret.time  49.960 ns, #hopping 0 
Surf 627 Ave ret.time  24.920 ns, #hopping 1 
Surf 628 Ave ret.time  49.960 ns, #hopping 0 
Surf 629 Ave ret.time   9.760 ns, #hopping 4 
Surf 630 Ave ret.time  49.960 ns, #hopping 0 
Surf 631 Ave ret.time  49.960 ns, #hopping 0 
Surf 632 Ave ret.time  49.960 ns, #hopping 0 
Surf 633 Ave ret.time  49.960 ns, #hopping 0 
Surf 634 Ave ret.time  49.960 ns, #hopping 0 
Surf 635 Ave ret.time  49.960 ns, #hopping 0 
Surf 636 Ave ret.time  49.960 ns, #hopping 0 
Surf 637 Ave ret.time  49.960 ns, #hopping 0 
Surf 638 Ave ret.time  49.960 ns, #hopping 0 
Surf 639 Ave ret.time  49.960 ns, #hopping 0 
Surf 640 Ave ret.time  49.960 ns, #hopping 0 
Surf 641 Ave ret.time  16.213 ns, #hopping 2 
Surf 642 Ave ret.time   5.765 ns, #hopping 7 
Surf 643 Ave ret.time  49.960 ns, #hopping 0 
Surf 644 Ave ret.time  49.960 ns, #hopping 0 
Surf 645 Ave ret.time  16.333 ns, #hopping 2 
Surf 646 Ave ret.time  24.340 ns, #hopping 1 
Surf 647 Ave ret.time  49.960 ns, #hopping 0 
Surf 648 Ave ret.time  49.960 ns, #hopping 0 
Surf 649 Ave ret.time   9.384 ns, #hopping 4 
Surf 650 Ave ret.time  49.960 ns, #hopping 0 
Surf 651 Ave ret.time  49.960 ns, #hopping 0 
Surf 652 Ave ret.time  15.640 ns, #hopping 2 
Surf 653 Ave ret.time  49.960 ns, #hopping 0 
Surf 654 Ave ret.time  49.960 ns, #hopping 0 
Surf 655 Ave ret.time  49.960 ns, #hopping 0 
Surf 656 Ave ret.time  49.960 ns, #hopping 0 
Surf 657 Ave ret.time  49.960 ns, #hopping 0 
Surf 658 Ave ret.time  16.627 ns, #hopping 2 
Surf 659 Ave ret.time  16.053 ns, #hopping 2 
Surf 660 Ave ret.time  16.333 ns, #hopping 2 
Surf 661 Ave ret.time  49.960 ns, #hopping 0 
Surf 662 Ave ret.time  12.440 ns, #hopping 3 
Surf 663 Ave ret.time  49.960 ns, #hopping 0 
Surf 664 Ave ret.time  49.960 ns, #hopping 0 
Surf 665 Ave ret.time  49.960 ns, #hopping 0 
Surf 666 Ave ret.time  49.960 ns, #hopping 0 
Surf 667 Ave ret.time  49.960 ns, #hopping 0 
Surf 668 Ave ret.time  24.960 ns, #hopping 1 
Surf 669 Ave ret.time  49.960 ns, #hopping 0 
Surf 670 Ave ret.time  49.960 ns, #hopping 0 
Surf 671 Ave ret.time  16.573 ns, #hopping 2 
Surf 672 Ave ret.time  49.960 ns, #hopping 0 
Surf 673 Ave ret.time  49.960 ns, #hopping 0 
Surf 674 Ave ret.time  49.960 ns, #hopping 0 
Surf 675 Ave ret.time  49.960 ns, #hopping 0 
Surf 676 Ave ret.time  49.960 ns, #hopping 0 
Surf 677 Ave ret.time  49.960 ns, #hopping 0 
Surf 678 Ave ret.time  49.960 ns, #hopping 0 
Surf 679 Ave ret.time  49.960 ns, #hopping 0 
Surf 680 Ave ret.time  24.060 ns, #hopping 1 
Surf 681 Ave ret.time  49.960 ns, #hopping 0 
Surf 682 Ave ret.time  49.960 ns, #hopping 0 
Surf 683 Ave ret.time  49.960 ns, #hopping 0 
Surf 684 Ave ret.time  49.960 ns, #hopping 0 
Surf 685 Ave ret.time  24.480 ns, #hopping 1 
Surf 686 Ave ret.time  49.960 ns, #hopping 0 
Surf 687 Ave ret.time  24.700 ns, #hopping 1 
Surf 688 Ave ret.time  16.613 ns, #hopping 2 
Surf 689 Ave ret.time  49.960 ns, #hopping 0 
Surf 690 Ave ret.time  49.960 ns, #hopping 0 
Surf 691 Ave ret.time  49.960 ns, #hopping 0 
Surf 692 Ave ret.time  49.960 ns, #hopping 0 
Surf 693 Ave ret.time  24.920 ns, #hopping 1 
Surf 694 Ave ret.time  49.960 ns, #hopping 0 
Surf 695 Ave ret.time  49.960 ns, #hopping 0 
Surf 696 Ave ret.time  15.867 ns, #hopping 2 
Surf 697 Ave ret.time  49.960 ns, #hopping 0 
Surf 698 Ave ret.time  49.960 ns, #hopping 0 
Surf 699 Ave ret.time  49.960 ns, #hopping 0 
Surf 700 Ave ret.time  49.960 ns, #hopping 0 
Surf 701 Ave ret.time  15.947 ns, #hopping 2 
Surf 702 Ave ret.time  49.960 ns, #hopping 0 
Surf 703 Ave ret.time  49.960 ns, #hopping 0 
Surf 704 Ave ret.time  49.960 ns, #hopping 0 
Surf 705 Ave ret.time  16.453 ns, #hopping 2 
Surf 706 Ave ret.time  49.960 ns, #hopping 0 
Surf 707 Ave ret.time  49.960 ns, #hopping 0 
Surf 708 Ave ret.time  24.740 ns, #hopping 1 
Surf 709 Ave ret.time  23.480 ns, #hopping 1 
Surf 710 Ave ret.time  49.960 ns, #hopping 0 
Surf 711 Ave ret.time  49.960 ns, #hopping 0 
Surf 712 Ave ret.time  49.960 ns, #hopping 0 
Surf 713 Ave ret.time  49.960 ns, #hopping 0 
Surf 714 Ave ret.time  15.560 ns, #hopping 2 
Surf 715 Ave ret.time  49.960 ns, #hopping 0 
Surf 716 Ave ret.time  16.147 ns, #hopping 2 
Surf 717 Ave ret.time  49.960 ns, #hopping 0 
Surf 718 Ave ret.time  49.960 ns, #hopping 0 
Surf 719 Ave ret.time  24.600 ns, #hopping 1 
Surf 720 Ave ret.time  49.960 ns, #hopping 0 
Surf 721 Ave ret.time  49.960 ns, #hopping 0 
Surf 722 Ave ret.time  49.960 ns, #hopping 0 
Surf 723 Ave ret.time  24.960 ns, #hopping 1 
Surf 724 Ave ret.time  16.587 ns, #hopping 2 
Surf 725 Ave ret.time  49.960 ns, #hopping 0 
Surf 726 Ave ret.time  49.960 ns, #hopping 0 
Surf 727 Ave ret.time  49.960 ns, #hopping 0 
Surf 728 Ave ret.time  49.960 ns, #hopping 0 
Surf 729 Ave ret.time  49.960 ns, #hopping 0 
Surf 730 Ave ret.time  49.960 ns, #hopping 0 
Surf 731 Ave ret.time  49.960 ns, #hopping 0 
Surf 732 Ave ret.time  16.000 ns, #hopping 2 
Surf 733 Ave ret.time  49.960 ns, #hopping 0 
Surf 734 Ave ret.time  49.960 ns, #hopping 0 
Surf 735 Ave ret.time  49.960 ns, #hopping 0 
Surf 736 Ave ret.time  49.960 ns, #hopping 0 
Surf 737 Ave ret.time  49.960 ns, #hopping 0 
Surf 738 Ave ret.time  49.960 ns, #hopping 0 
Surf 739 Ave ret.time  49.960 ns, #hopping 0 
Surf 740 Ave ret.time  49.960 ns, #hopping 0 
Surf 741 Ave ret.time  49.960 ns, #hopping 0 
Surf 742 Ave ret.time  49.960 ns, #hopping 0 
Surf 743 Ave ret.time  49.960 ns, #hopping 0 
Surf 744 Ave ret.time  49.960 ns, #hopping 0 
Surf 745 Ave ret.time  49.960 ns, #hopping 0 
Surf 746 Ave ret.time  23.140 ns, #hopping 1 
Surf 747 Ave ret.time  49.960 ns, #hopping 0 
Surf 748 Ave ret.time  49.960 ns, #hopping 0 
Surf 749 Ave ret.time  49.960 ns, #hopping 0 
Surf 750 Ave ret.time  49.960 ns, #hopping 0 
Surf 751 Ave ret.time  49.960 ns, #hopping 0 
Surf 752 Ave ret.time   4.920 ns, #hopping 8 
Surf 753 Ave ret.time  49.960 ns, #hopping 0 
Surf 754 Ave ret.time  49.960 ns, #hopping 0 
Surf 755 Ave ret.time  49.960 ns, #hopping 0 
Surf 756 Ave ret.time  49.960 ns, #hopping 0 
Surf 757 Ave ret.time  49.960 ns, #hopping 0 
Surf 758 Ave ret.time  49.960 ns, #hopping 0 
Surf 759 Ave ret.time  11.910 ns, #hopping 3 
Surf 760 Ave ret.time  16.387 ns, #hopping 2 
Surf 761 Ave ret.time  49.960 ns, #hopping 0 
Surf 762 Ave ret.time  49.960 ns, #hopping 0 
Surf 763 Ave ret.time  49.960 ns, #hopping 0 
Surf 764 Ave ret.time  24.760 ns, #hopping 1 
Surf 765 Ave ret.time  49.960 ns, #hopping 0 
Surf 766 Ave ret.time  49.960 ns, #hopping 0 
Surf 767 Ave ret.time  49.960 ns, #hopping 0 
Surf 768 Ave ret.time  16.173 ns, #hopping 2 
Surf 769 Ave ret.time   6.806 ns, #hopping 6 
Surf 770 Ave ret.time  49.880 ns, #hopping 0 
Surf 771 Ave ret.time  49.960 ns, #hopping 0 
Surf 772 Ave ret.time  49.960 ns, #hopping 0 
Surf 773 Ave ret.time  49.960 ns, #hopping 0 
Surf 774 Ave ret.time   7.687 ns, #hopping 5 
Surf 775 Ave ret.time  49.960 ns, #hopping 0 
Surf 776 Ave ret.time  49.960 ns, #hopping 0 
Surf 777 Ave ret.time  49.960 ns, #hopping 0 
Surf 778 Ave ret.time  49.960 ns, #hopping 0 
Surf 779 Ave ret.time  49.960 ns, #hopping 0 
Surf 780 Ave ret.time  49.960 ns, #hopping 0 
Surf 781 Ave ret.time  16.613 ns, #hopping 2 
Surf 782 Ave ret.time  49.960 ns, #hopping 0 
Surf 783 Ave ret.time  49.960 ns, #hopping 0 
Surf 784 Ave ret.time  49.960 ns, #hopping 0 
Surf 785 Ave ret.time  49.960 ns, #hopping 0 
Surf 786 Ave ret.time  49.960 ns, #hopping 0 
Surf 787 Ave ret.time  24.860 ns, #hopping 1 
Surf 788 Ave ret.time  49.960 ns, #hopping 0 
Surf 789 Ave ret.time  49.960 ns, #hopping 0 
Surf 790 Ave ret.time  49.960 ns, #hopping 0 
Surf 791 Ave ret.time  49.960 ns, #hopping 0 
Surf 792 Ave ret.time   9.816 ns, #hopping 4 
Surf 793 Ave ret.time  49.960 ns, #hopping 0 
Surf 794 Ave ret.time  24.240 ns, #hopping 1 
Surf 795 Ave ret.time  49.960 ns, #hopping 0 
Surf 796 Ave ret.time  12.230 ns, #hopping 3 
Surf 797 Ave ret.time  49.960 ns, #hopping 0 
Surf 798 Ave ret.time  49.960 ns, #hopping 0 
Surf 799 Ave ret.time  49.960 ns, #hopping 0 
Surf 800 Ave ret.time   7.647 ns, #hopping 5 
Surf 801 Ave ret.time  49.960 ns, #hopping 0 
Surf 802 Ave ret.time  11.880 ns, #hopping 3 
Surf 803 Ave ret.time  49.960 ns, #hopping 0 
Surf 804 Ave ret.time  49.960 ns, #hopping 0 
Surf 805 Ave ret.time  49.960 ns, #hopping 0 
Surf 806 Ave ret.time  49.960 ns, #hopping 0 
Surf 807 Ave ret.time  49.960 ns, #hopping 0 
Surf 808 Ave ret.time  49.960 ns, #hopping 0 
Surf 809 Ave ret.time  49.960 ns, #hopping 0 
Surf 810 Ave ret.time  49.960 ns, #hopping 0 
Surf 811 Ave ret.time  49.960 ns, #hopping 0 
Surf 812 Ave ret.time  24.700 ns, #hopping 1 
Surf 813 Ave ret.time  49.960 ns, #hopping 0 
Surf 814 Ave ret.time  11.580 ns, #hopping 3 
Surf 815 Ave ret.time  49.960 ns, #hopping 0 
Surf 816 Ave ret.time  49.960 ns, #hopping 0 
Surf 817 Ave ret.time  24.760 ns, #hopping 1 
Surf 818 Ave ret.time  49.960 ns, #hopping 0 
Surf 819 Ave ret.time  11.680 ns, #hopping 3 
Surf 820 Ave ret.time  49.960 ns, #hopping 0 
Surf 821 Ave ret.time  16.293 ns, #hopping 2 
Surf 822 Ave ret.time  15.853 ns, #hopping 2 
Surf 823 Ave ret.time   5.870 ns, #hopping 7 
Surf 824 Ave ret.time  49.960 ns, #hopping 0 
Surf 825 Ave ret.time  49.960 ns, #hopping 0 
Surf 826 Ave ret.time  23.860 ns, #hopping 1 
Surf 827 Ave ret.time  15.853 ns, #hopping 2 
Surf 828 Ave ret.time  16.627 ns, #hopping 2 
Surf 829 Ave ret.time  49.960 ns, #hopping 0 
Surf 830 Ave ret.time  24.460 ns, #hopping 1 
Surf 831 Ave ret.time  49.960 ns, #hopping 0 
Surf 832 Ave ret.time  49.960 ns, #hopping 0 
Surf 833 Ave ret.time  24.920 ns, #hopping 1 
Surf 834 Ave ret.time  16.147 ns, #hopping 2 
Surf 835 Ave ret.time  49.960 ns, #hopping 0 
Surf 836 Ave ret.time  49.960 ns, #hopping 0 
Surf 837 Ave ret.time  49.960 ns, #hopping 0 
Surf 838 Ave ret.time  12.180 ns, #hopping 3 
Surf 839 Ave ret.time  49.960 ns, #hopping 0 
Surf 840 Ave ret.time   9.320 ns, #hopping 4 
Surf 841 Ave ret.time  24.600 ns, #hopping 1 
Surf 842 Ave ret.time  49.960 ns, #hopping 0 
Surf 843 Ave ret.time  49.960 ns, #hopping 0 
Surf 844 Ave ret.time  49.960 ns, #hopping 0 
Surf 845 Ave ret.time  49.960 ns, #hopping 0 
Surf 846 Ave ret.time  49.960 ns, #hopping 0 
Surf 847 Ave ret.time  49.960 ns, #hopping 0 
Surf 848 Ave ret.time  49.960 ns, #hopping 0 
Surf 849 Ave ret.time  24.620 ns, #hopping 1 
Surf 850 Ave ret.time  49.960 ns, #hopping 0 
Surf 851 Ave ret.time  49.960 ns, #hopping 0 
Surf 852 Ave ret.time  49.960 ns, #hopping 0 
Surf 853 Ave ret.time  49.960 ns, #hopping 0 
Surf 854 Ave ret.time  49.960 ns, #hopping 0 
Surf 855 Ave ret.time  49.960 ns, #hopping 0 
Surf 856 Ave ret.time  49.960 ns, #hopping 0 
Surf 857 Ave ret.time  49.960 ns, #hopping 0 
Surf 858 Ave ret.time  49.960 ns, #hopping 0 
Surf 859 Ave ret.time  49.960 ns, #hopping 0 
Surf 860 Ave ret.time  49.960 ns, #hopping 0 
Surf 861 Ave ret.time  49.960 ns, #hopping 0 
Surf 862 Ave ret.time  49.960 ns, #hopping 0 
Surf 863 Ave ret.time  49.960 ns, #hopping 0 
Surf 864 Ave ret.time  49.960 ns, #hopping 0 
Surf 865 Ave ret.time  49.960 ns, #hopping 0 
Surf 866 Ave ret.time  49.960 ns, #hopping 0 
Surf 867 Ave ret.time  11.650 ns, #hopping 3 
Surf 868 Ave ret.time  24.020 ns, #hopping 1 
Surf 869 Ave ret.time  49.960 ns, #hopping 0 
Surf 870 Ave ret.time  49.960 ns, #hopping 0 
Surf 871 Ave ret.time  49.960 ns, #hopping 0 
Surf 872 Ave ret.time  49.960 ns, #hopping 0 
Surf 873 Ave ret.time  49.960 ns, #hopping 0 
Surf 874 Ave ret.time  16.453 ns, #hopping 2 
Surf 875 Ave ret.time  49.960 ns, #hopping 0 
Surf 876 Ave ret.time  49.960 ns, #hopping 0 
Surf 877 Ave ret.time  49.960 ns, #hopping 0 
Surf 878 Ave ret.time  49.960 ns, #hopping 0 
Surf 879 Ave ret.time  24.880 ns, #hopping 1 
Surf 880 Ave ret.time  49.960 ns, #hopping 0 
Surf 881 Ave ret.time  49.960 ns, #hopping 0 
Surf 882 Ave ret.time  49.960 ns, #hopping 0 
Surf 883 Ave ret.time  49.960 ns, #hopping 0 
Surf 884 Ave ret.time  49.960 ns, #hopping 0 
Surf 885 Ave ret.time  24.440 ns, #hopping 1 
Surf 886 Ave ret.time  49.960 ns, #hopping 0 
Surf 887 Ave ret.time  49.960 ns, #hopping 0 
Surf 888 Ave ret.time  49.960 ns, #hopping 0 
Surf 889 Ave ret.time  49.960 ns, #hopping 0 
Surf 890 Ave ret.time  49.960 ns, #hopping 0 
Surf 891 Ave ret.time  49.960 ns, #hopping 0 
Surf 892 Ave ret.time  49.960 ns, #hopping 0 
Surf 893 Ave ret.time  49.960 ns, #hopping 0 
Surf 894 Ave ret.time  49.960 ns, #hopping 0 
Surf 895 Ave ret.time  49.960 ns, #hopping 0 
Surf 896 Ave ret.time  49.960 ns, #hopping 0 
Surf 897 Ave ret.time  49.960 ns, #hopping 0 
Surf 898 Ave ret.time  49.960 ns, #hopping 0 
Surf 899 Ave ret.time  24.880 ns, #hopping 1 
Surf 900 Ave ret.time  15.707 ns, #hopping 2 
Surf 901 Ave ret.time  49.960 ns, #hopping 0 
Surf 902 Ave ret.time  49.960 ns, #hopping 0 
Surf 903 Ave ret.time  24.760 ns, #hopping 1 
Surf 904 Ave ret.time  49.960 ns, #hopping 0 
Surf 905 Ave ret.time  49.960 ns, #hopping 0 
Surf 906 Ave ret.time  12.150 ns, #hopping 3 
Surf 907 Ave ret.time  49.960 ns, #hopping 0 
Surf 908 Ave ret.time  49.960 ns, #hopping 0 
Surf 909 Ave ret.time  49.960 ns, #hopping 0 
Surf 910 Ave ret.time  49.960 ns, #hopping 0 
Surf 911 Ave ret.time  49.960 ns, #hopping 0 
Surf 912 Ave ret.time  49.960 ns, #hopping 0 
Surf 913 Ave ret.time  49.960 ns, #hopping 0 
Surf 914 Ave ret.time  49.960 ns, #hopping 0 
Surf 915 Ave ret.time  49.960 ns, #hopping 0 
Surf 916 Ave ret.time  24.520 ns, #hopping 1 
Surf 917 Ave ret.time   5.915 ns, #hopping 7 
Surf 918 Ave ret.time  16.600 ns, #hopping 2 
Surf 919 Ave ret.time  24.200 ns, #hopping 1 
Surf 920 Ave ret.time  49.960 ns, #hopping 0 
Surf 921 Ave ret.time  11.790 ns, #hopping 3 
Surf 922 Ave ret.time  49.960 ns, #hopping 0 
Surf 923 Ave ret.time  24.420 ns, #hopping 1 
Surf 924 Ave ret.time   8.000 ns, #hopping 5 
Surf 925 Ave ret.time  49.960 ns, #hopping 0 
Surf 926 Ave ret.time  49.960 ns, #hopping 0 
Surf 927 Ave ret.time  15.587 ns, #hopping 2 
Surf 928 Ave ret.time  49.960 ns, #hopping 0 
Surf 929 Ave ret.time  49.960 ns, #hopping 0 
Surf 930 Ave ret.time   9.624 ns, #hopping 4 
Surf 931 Ave ret.time  49.960 ns, #hopping 0 
Surf 932 Ave ret.time  49.960 ns, #hopping 0 
Surf 933 Ave ret.time  49.960 ns, #hopping 0 
Surf 934 Ave ret.time  15.933 ns, #hopping 2 
Surf 935 Ave ret.time  49.960 ns, #hopping 0 
Surf 936 Ave ret.time  12.330 ns, #hopping 3 
Surf 937 Ave ret.time  49.960 ns, #hopping 0 
Surf 938 Ave ret.time  49.960 ns, #hopping 0 
Surf 939 Ave ret.time  15.333 ns, #hopping 2 
Surf 940 Ave ret.time  49.960 ns, #hopping 0 
Surf 941 Ave ret.time   7.700 ns, #hopping 5 
Surf 942 Ave ret.time  49.960 ns, #hopping 0 
Surf 943 Ave ret.time  49.960 ns, #hopping 0 
Surf 944 Ave ret.time  24.760 ns, #hopping 1 
Surf 945 Ave ret.time  49.960 ns, #hopping 0 
Surf 946 Ave ret.time  49.960 ns, #hopping 0 
Surf 947 Ave ret.time  49.960 ns, #hopping 0 
Surf 948 Ave ret.time  49.960 ns, #hopping 0 
Surf 949 Ave ret.time  49.960 ns, #hopping 0 
Surf 950 Ave ret.time  49.960 ns, #hopping 0 
Surf 951 Ave ret.time  49.960 ns, #hopping 0 
Surf 952 Ave ret.time  49.960 ns, #hopping 0 
Surf 953 Ave ret.time  49.960 ns, #hopping 0 
Surf 954 Ave ret.time  49.960 ns, #hopping 0 
Surf 955 Ave ret.time  49.960 ns, #hopping 0 
Surf 956 Ave ret.time  49.960 ns, #hopping 0 
Surf 957 Ave ret.time  49.960 ns, #hopping 0 
Surf 958 Ave ret.time  49.960 ns, #hopping 0 
Surf 959 Ave ret.time  49.960 ns, #hopping 0 
Surf 960 Ave ret.time  49.960 ns, #hopping 0 
Surf 961 Ave ret.time  49.960 ns, #hopping 0 
Surf 962 Ave ret.time  49.960 ns, #hopping 0 
Surf 963 Ave ret.time  49.960 ns, #hopping 0 
