  125,
   15.521412,
     0.030,    15.481,    15.469,
     0.293,    16.418,    15.695,
    -0.774,    15.222,    16.004,
    15.471,    15.460,     3.098,
    15.238,    16.428,     3.193,
    16.462,    15.364,     3.009,
     0.022,     0.082,     6.242,
     0.709,    -0.332,     5.645,
    -0.785,    -0.507,     6.279,
    15.459,     0.017,     9.349,
    15.847,    -0.679,     9.953,
    15.941,     0.004,     8.473,
    15.481,    15.511,    12.390,
    15.416,    16.020,    13.248,
    16.354,    15.716,    11.946,
    15.494,     3.049,     0.019,
    15.577,     3.386,    -0.919,
    16.274,     3.366,     0.558,
     0.045,     3.060,     3.085,
    -0.554,     3.523,     2.432,
    -0.140,     3.399,     4.007,
     0.086,     3.123,     6.157,
    -0.908,     3.229,     6.136,
     0.316,     2.195,     6.451,
     0.056,     3.137,     9.319,
    -0.138,     2.235,     9.704,
    -0.755,     3.478,     8.843,
     0.046,     3.127,    12.462,
    -0.729,     2.584,    12.139,
     0.023,     4.029,    12.032,
     0.094,     6.167,     0.029,
     0.210,     7.159,     0.076,
    -0.850,     5.954,    -0.224,
    15.453,     6.241,     3.170,
    16.423,     6.002,     3.126,
    15.016,     6.025,     2.296,
    15.498,     6.191,     6.258,
    16.484,     6.352,     6.221,
    15.169,     5.927,     5.351,
    15.509,     6.212,     9.367,
    14.532,     6.001,     9.406,
    15.849,     6.046,     8.442,
    15.479,     6.157,    12.421,
    16.008,     6.214,    13.268,
    15.730,     6.915,    11.819,
     0.005,     9.283,    15.473,
    -0.920,     9.202,    15.843,
     0.610,     9.672,    16.168,
     0.052,     9.282,     3.061,
    -0.288,    10.219,     3.138,
    -0.040,     8.821,     3.944,
     0.002,     9.372,     6.167,
     0.843,     8.884,     6.400,
    -0.787,     8.839,     6.472,
     0.045,     9.349,     9.305,
     0.357,     8.400,     9.351,
    -0.406,     9.594,    10.163,
    15.499,     9.304,    12.397,
    16.360,     9.725,    12.112,
    15.409,     9.368,    13.391,
     0.043,    12.430,     0.037,
     0.002,    13.106,    -0.698,
    -0.790,    11.876,     0.028,
     0.026,    12.358,     3.159,
    -0.714,    12.851,     3.618,
     0.134,    12.710,     2.229,
    15.469,    12.479,     6.249,
    15.292,    11.494,     6.269,
    16.114,    12.686,     5.513,
    15.516,    12.431,     9.363,
    15.678,    12.573,     8.386,
    15.628,    11.462,     9.582,
     0.080,    12.402,    12.428,
    -0.807,    12.229,    12.857,
    -0.060,    12.797,    11.521,
     3.155,     0.044,     0.043,
     3.064,    -0.513,    -0.783,
     2.253,     0.187,     0.450,
     3.064,    15.474,     3.129,
     3.181,    16.407,     3.470,
     3.811,    15.251,     2.503,
     3.081,    15.441,     6.279,
     2.820,    16.375,     6.033,
     3.554,    15.014,     5.509,
     3.148,    15.453,     9.413,
     3.418,    16.400,     9.590,
     2.743,    15.387,     8.501,
     3.046,    15.512,    12.442,
     3.435,    16.393,    12.711,
     3.651,    15.068,    11.782,
     3.084,     3.147,     0.046,
     3.729,     2.423,     0.289,
     2.937,     3.145,    -0.943,
     3.095,     3.094,     3.156,
     2.382,     3.144,     2.457,
     3.980,     3.316,     2.746,
     3.123,     3.087,     6.268,
     2.326,     3.681,     6.377,
     3.395,     3.067,     5.305,
     3.152,     3.091,     9.341,
     2.261,     3.351,     9.715,
     3.080,     2.989,     8.349,
     3.132,     3.055,    12.436,
     2.141,     3.186,    12.434,
     3.564,     3.766,    11.881,
     3.129,     6.245,     0.054,
     2.278,     6.405,    -0.447,
     3.495,     5.347,    -0.189,
     3.083,     6.186,     3.132,
     3.805,     6.876,     3.197,
     2.971,     5.910,     2.178,
     3.039,     6.196,     6.227,
     3.608,     5.696,     5.575,
     3.478,     7.065,     6.455,
     3.103,     6.236,     9.359,
     4.068,     6.200,     9.097,
