  125,
   15.521412,
    15.168,    15.259,     1.150,
    16.008,    15.129,     0.624,
    14.428,    15.530,     0.534,
     1.078,     0.507,     3.776,
     1.948,     0.686,     3.317,
     0.391,     0.245,     3.099,
    14.785,     0.796,     5.708,
    15.603,     0.655,     5.150,
    13.989,     0.900,     5.112,
    15.488,    15.223,    10.190,
    16.308,    15.226,     9.617,
    14.675,    15.214,     9.609,
    14.325,     0.228,    13.076,
    14.938,     0.024,    12.313,
    13.449,     0.555,    12.722,
     0.371,     3.176,     2.020,
     1.242,     3.304,     1.545,
    -0.355,     3.024,     1.350,
    13.401,     3.052,     3.601,
    14.292,     3.163,     3.160,
    12.698,     2.918,     2.902,
     1.570,     2.386,     6.501,
     2.093,     2.455,     5.651,
     0.618,     2.166,     6.290,
     0.811,     3.780,     9.577,
     1.652,     3.658,     9.050,
     0.038,     3.882,     8.951,
     1.131,     4.032,    13.825,
     1.870,     3.690,    13.245,
     0.399,     4.399,    13.250,
    14.315,     6.271,    15.083,
    15.049,     6.715,    14.569,
    13.586,     5.999,    14.456,
     0.498,     6.166,     1.871,
     1.228,     6.140,     1.188,
    -0.384,     6.268,     1.411,
    14.566,     5.681,     4.567,
    15.458,     5.821,     4.137,
    13.859,     5.634,     3.861,
     0.645,     5.922,     7.378,
     1.527,     5.712,     6.956,
    -0.078,     5.856,     6.690,
    14.529,     4.333,    11.443,
    15.343,     4.324,    10.862,
    13.711,     4.278,    10.871,
     0.634,     8.573,    14.491,
     1.415,     8.454,    13.878,
    -0.197,     8.704,    13.950,
     1.131,     9.524,     2.207,
     1.994,     9.543,     1.701,
     0.403,     9.185,     1.612,
     0.261,     9.331,     6.004,
     1.059,     9.143,     5.431,
    -0.536,     9.490,     5.422,
     1.092,     9.602,    10.110,
     1.907,     9.275,     9.631,
     0.418,     9.919,     9.443,
    14.887,     8.680,    12.021,
    15.557,     8.916,    11.317,
    13.975,     8.640,    11.612,
     0.039,    12.533,    14.795,
     0.846,    12.685,    14.224,
    -0.748,    12.331,    14.211,
     0.642,    13.019,     2.945,
     1.466,    13.010,     2.378,
    -0.167,    13.035,     2.357,
    14.463,    13.248,     4.998,
    15.274,    13.088,     4.436,
    13.673,    13.408,     4.406,
    14.990,    12.715,     8.183,
    15.604,    12.797,     7.398,
    14.046,    12.645,     7.863,
    15.413,    12.049,    11.509,
    16.139,    11.862,    10.847,
    14.589,    12.342,    11.026,
     1.455,    15.097,    14.810,
     2.218,    15.124,    14.163,
     0.603,    15.301,    14.329,
     3.488,    15.063,     1.890,
     4.301,    14.759,     1.393,
     2.810,    15.406,     1.240,
     1.508,    15.022,     7.918,
     2.289,    14.777,     7.342,
     0.733,    15.273,     7.339,
     3.983,    15.462,     9.410,
     4.753,    15.773,     8.854,
     3.175,    15.355,     8.830,
     2.189,     0.085,    11.731,
     2.989,     0.216,    11.145,
     1.385,    -0.088,    11.163,
     2.912,     2.189,     0.200,
     3.707,     2.037,    -0.387,
     2.101,     2.332,    -0.367,
     2.469,     3.290,     4.029,
     3.285,     3.268,     3.451,
     1.652,     3.311,     3.452,
     4.496,     2.027,     5.557,
     5.202,     1.915,     4.857,
     3.700,     2.482,     5.158,
     3.358,     3.326,     8.371,
