-4.995	0	0
-4.985	0	0
-4.975	0	0
-4.965	0	0
-4.955	0	0
-4.945	0	0
-4.935	0	0
-4.925	0	0
-4.915	0	0
-4.905	0	0
-4.895	0	0
-4.885	0	0
-4.875	0	0
-4.865	0	0
-4.855	0	0
-4.845	0	0
-4.835	0	0
-4.825	0	0
-4.815	0	0
-4.805	0	0
-4.795	0	0
-4.785	0	0
-4.775	0	0
-4.765	0	0
-4.755	0	0
-4.745	0	0
-4.735	0	0
-4.725	0	0
-4.715	0	0
-4.705	0	0
-4.695	0	0
-4.685	0	0
-4.675	0	0
-4.665	0	0
-4.655	0	0
-4.645	0	0
-4.635	0	0
-4.625	0	0
-4.615	0	0
-4.605	0	0
-4.595	0	0
-4.585	0	0
-4.575	0	0
-4.565	0	0
-4.555	0	0
-4.545	0	0
-4.535	0	0
-4.525	0	0
-4.515	0	0
-4.505	0	0
-4.495	0	0
-4.485	0	0
-4.475	0	0
-4.465	0	0
-4.455	0	0
-4.445	0	0
-4.435	0	0
-4.425	0	0
-4.415	0	0
-4.405	0	0
-4.395	0	0
-4.385	0	0
-4.375	0	0
-4.365	0	0
-4.355	0	0
-4.345	0	0
-4.335	0	0
-4.325	0	0
-4.315	0	0
-4.305	0	0
-4.295	0	0
-4.285	0	0
-4.275	0	0
-4.265	0	0
-4.255	0	0
-4.245	0	0
-4.235	0	0
-4.225	0	0
-4.215	0	0
-4.205	0	0
-4.195	0	0
-4.185	0	0
-4.175	0	0
-4.165	0	0
-4.155	0	0
-4.145	0	0
-4.135	0	0
-4.125	0	0
-4.115	0	0
-4.105	0	0
-4.095	0	0
-4.085	0	0
-4.075	0	0
-4.065	0	0
-4.055	0	0
-4.045	0	0
-4.035	0	0
-4.025	0	0
-4.015	0	0
-4.005	0	0
-3.995	0	0
-3.985	0	0
-3.975	0	0
-3.965	0	0
-3.955	0	0
-3.945	0	0
-3.935	0	0
-3.925	0	0
-3.915	0	0
-3.905	0	0
-3.895	0	0
-3.885	0	0
-3.875	0	0
-3.865	0	0
-3.855	0	0
-3.845	0	0
-3.835	0	0
-3.825	0	0
-3.815	0	0
-3.805	0	0
-3.795	0	0
-3.785	0	0
-3.775	0	0
-3.765	0	0
-3.755	0	0
-3.745	0	0
-3.735	0	0
-3.725	0	0
-3.715	0	0
-3.705	0	0
-3.695	0	0
-3.685	0	0
-3.675	0	0
-3.665	0	0
-3.655	0	0
-3.645	0	0
-3.635	0	0
-3.625	0	0
-3.615	0	0
-3.605	0	0
-3.595	0	0
-3.585	0	0
-3.575	0	0
-3.565	0	0
-3.555	0	0
-3.545	0	0
-3.535	0	0
-3.525	0	0
-3.515	0	0
-3.505	0	0
-3.495	0	0
-3.485	0	0
-3.475	0	0
-3.465	0	0
-3.455	0	0
-3.445	0	0
-3.435	0	0
-3.425	0	0
-3.415	0	0
-3.405	0	0
-3.395	0	0
-3.385	0	0
-3.375	0	0
-3.365	0	0
-3.355	0	0
-3.345	0	0
-3.335	0	0
-3.325	0	0
-3.315	0	0
-3.305	0	0
-3.295	0	0
-3.285	0	0
-3.275	0	0
-3.265	0	0
-3.255	0	0
-3.245	0	0
-3.235	0	0
-3.225	0	0
-3.215	0	0
-3.205	0	0
-3.195	0	0
-3.185	0	0
-3.175	0	0
-3.165	0	0
-3.155	0	0
-3.145	0	0
-3.135	0	0
-3.125	0	0
-3.115	0	0
-3.105	0	0
-3.095	0	0
-3.085	0	0
-3.075	0	0
-3.065	0	0
-3.055	0	0
-3.045	0	0
-3.035	0	0
-3.025	0	0
-3.015	0	0
-3.005	0	0
-2.995	0	0
-2.985	0	0
-2.975	0	0
-2.965	0	0
-2.955	0	0
-2.945	0	0
-2.935	0	0
-2.925	0	0
-2.915	0	0
-2.905	0	0
-2.895	0	0
-2.885	0	0
-2.875	0	0
-2.865	0	0
-2.855	0	0
-2.845	0	0
-2.835	0	0
-2.825	0	0
-2.815	0	0
-2.805	0	0
-2.795	0	0
-2.785	0	0
-2.775	0	0
-2.765	0	0
-2.755	0	0
-2.745	0	0
-2.735	0	0
-2.725	0	0
-2.715	0	0
-2.705	0	0
-2.695	0	0
-2.685	0	0
-2.675	0	0
-2.665	0	0
-2.655	0	0
-2.645	0	0
-2.635	0	0
-2.625	0	0
-2.615	0	0
-2.605	0	0
-2.595	0	0
-2.585	0	0
-2.575	0	0
-2.565	0	0
-2.555	0	0
-2.545	0	0
-2.535	0	0
-2.525	0	0
-2.515	0	0
-2.505	0	0
-2.495	0	0
-2.485	0	0
-2.475	0	0
-2.465	0	0
-2.455	0	0
-2.445	0	0
-2.435	0	0
-2.425	0	0
-2.415	0	0
-2.405	0	0
-2.395	0	0
-2.385	0	0
-2.375	0	0
-2.365	0	0
-2.355	0	0
-2.345	0	0
-2.335	0	0
-2.325	0	0
-2.315	0	0
-2.305	0	0
-2.295	0	0
-2.285	0	0
-2.275	0	0
-2.265	0	0
-2.255	0	0
-2.245	0	0
-2.235	0	0
-2.225	0	0
-2.215	0	0
-2.205	0	0
-2.195	0	0
-2.185	0	0
-2.175	0	0
-2.165	0.000004	1.26491E-05
-2.155	0	0
-2.145	0.00001	2.16025E-05
-2.135	0	0
-2.125	0.000004	8.43274E-06
-2.115	0	0
-2.105	0.000002	6.32456E-06
-2.095	0.00001	1.94365E-05
-2.085	0.000004	1.26491E-05
-2.075	0.000006	1.89737E-05
-2.065	0.000026	4.99333E-05
-2.055	0.000024	3.86437E-05
-2.045	0.000022	2.89828E-05
-2.035	0.000018	4.04969E-05
-2.025	0.000008	1.39841E-05
-2.015	0.000034	3.53396E-05
-2.005	0.000058	7.20802E-05
-1.995	0.000064	5.31664E-05
-1.985	0.000062	4.15799E-05
-1.975	0.000086	6.25744E-05
-1.965	0.000174	7.24492E-05
-1.955	0.000156	7.53068E-05
-1.945	0.000218	8.81665E-05
-1.935	0.000304	8.4748E-05
-1.925	0.000286	7.7201E-05
-1.915	0.000378	0.000129769
-1.905	0.000572	0.000165784
-1.895	0.000644	0.000119555
-1.885	0.000762	0.000213427
-1.875	0.000864	0.000211828
-1.865	0.001126	0.000220917
-1.855	0.001292	0.000248944
-1.845	0.001576	0.000191323
-1.835	0.001816	0.000225842
-1.825	0.00212	0.000359506
-1.815	0.002474	0.000376067
-1.805	0.003056	0.000232818
-1.795	0.003568	0.000388524
-1.785	0.004176	0.000410506
-1.775	0.004706	0.000371788
-1.765	0.005532	0.000584785
-1.755	0.00637	0.00049784
-1.745	0.00761	0.000643342
-1.735	0.008918	0.000473985
-1.725	0.010474	0.000631404
-1.715	0.011666	0.000481853
-1.705	0.013216	0.00070634
-1.695	0.01455	0.000968079
-1.685	0.017014	0.000780202
-1.675	0.018976	0.000831481
-1.665	0.022322	0.001052677
-1.655	0.024716	0.001250451
-1.645	0.02735	0.001588186
-1.635	0.030982	0.001031739
-1.625	0.0333	0.000935094
-1.615	0.03784	0.001095364
-1.605	0.042122	0.001395021
-1.595	0.046764	0.000812393
-1.585	0.051328	0.002355895
-1.575	0.05648	0.001862376
-1.565	0.06259	0.001543625
-1.555	0.067074	0.001808156
-1.545	0.07401	0.001301256
-1.535	0.081072	0.002059454
-1.525	0.08647	0.001884327
-1.515	0.094972	0.002238019
-1.505	0.102168	0.002627854
-1.495	0.108826	0.00216963
-1.485	0.119036	0.00298778
-1.475	0.127428	0.002360776
-1.465	0.13692	0.002209796
-1.455	0.146204	0.002681754
-1.445	0.15373	0.001767541
-1.435	0.163694	0.002450416
-1.425	0.17378	0.003097583
-1.415	0.18691	0.003065815
-1.405	0.197574	0.003491043
-1.395	0.206248	0.002754991
-1.385	0.218972	0.002182337
-1.375	0.229592	0.003285337
-1.365	0.238664	0.002328448
-1.355	0.25342	0.002776345
-1.345	0.263092	0.003253281
-1.335	0.272746	0.002939918
-1.325	0.287022	0.002848664
-1.315	0.298604	0.004465351
-1.305	0.307848	0.001722252
-1.295	0.319064	0.002170055
-1.285	0.333914	0.003464038
-1.275	0.341454	0.003828513
-1.265	0.354608	0.003960249
-1.255	0.364872	0.002716193
-1.245	0.374174	0.00481518
-1.235	0.384148	0.00342991
-1.225	0.395328	0.005695645
-1.215	0.404718	0.004320046
-1.205	0.413384	0.003990698
-1.195	0.422616	0.004615229
-1.185	0.430214	0.003633854
-1.175	0.439296	0.0051603
-1.165	0.44533	0.005254477
-1.155	0.455694	0.003871021
-1.145	0.45914	0.003665588
-1.135	0.465746	0.003732798
-1.125	0.471736	0.00501646
-1.115	0.477266	0.006687142
-1.105	0.481132	0.004770634
-1.095	0.48702	0.003259325
-1.085	0.491114	0.00394482
-1.075	0.492618	0.005698066
-1.065	0.498654	0.004528361
-1.055	0.498134	0.006064777
-1.045	0.504104	0.005023622
-1.035	0.503822	0.005217743
-1.025	0.50391	0.003658916
-1.015	0.506896	0.004295825
-1.005	0.507878	0.004704225
-0.995	0.506206	0.003381703
-0.985	0.504174	0.005687398
-0.975	0.50365	0.00457793
-0.965	0.503538	0.004484803
-0.955	0.501592	0.005156064
-0.945	0.500022	0.004439204
-0.935	0.497904	0.004684801
-0.925	0.495324	0.003540079
-0.915	0.491584	0.005242483
-0.905	0.491362	0.004647489
-0.895	0.48659	0.004134411
-0.885	0.48279	0.002896791
-0.875	0.479288	0.004190192
-0.865	0.474942	0.004617998
-0.855	0.470502	0.004134005
-0.845	0.466854	0.003443423
-0.835	0.459988	0.004201504
-0.825	0.456754	0.004788357
-0.815	0.451746	0.003523395
-0.805	0.448824	0.004314871
-0.795	0.44179	0.00516441
-0.785	0.436198	0.00346086
-0.775	0.431592	0.003836447
-0.765	0.425638	0.003841729
-0.755	0.421766	0.004463014
-0.745	0.415942	0.003926949
-0.735	0.411164	0.002412648
-0.725	0.403024	0.003986776
-0.715	0.396378	0.003288478
-0.705	0.391572	0.002522648
-0.695	0.387824	0.003490824
-0.685	0.381922	0.002644717
-0.675	0.374236	0.002724535
-0.665	0.370638	0.002757172
-0.655	0.366192	0.004034828
-0.645	0.359432	0.002366192
-0.635	0.35336	0.002928875
-0.625	0.347008	0.004144943
-0.615	0.342188	0.004612247
-0.605	0.339222	0.001453775
-0.595	0.333218	0.002216673
-0.585	0.32879	0.002556269
-0.575	0.323934	0.003136396
-0.565	0.318976	0.003158858
-0.555	0.313574	0.002821884
-0.545	0.308978	0.003265557
-0.535	0.302218	0.002808502
-0.525	0.300074	0.002845567
-0.515	0.293718	0.002011245
-0.505	0.290424	0.003063677
-0.495	0.286084	0.001928541
-0.485	0.281894	0.003263114
-0.475	0.277218	0.003195545
-0.465	0.273432	0.003027888
-0.455	0.269964	0.00424178
-0.445	0.266512	0.003180667
-0.435	0.26156	0.001584929
-0.425	0.259032	0.003349046
-0.415	0.254518	0.003820209
-0.405	0.251026	0.003330426
-0.395	0.2482	0.004715949
-0.385	0.245618	0.002611504
-0.375	0.242612	0.003042283
-0.365	0.23836	0.002599145
-0.355	0.235424	0.001884387
-0.345	0.232922	0.002718373
-0.335	0.229964	0.002614452
-0.325	0.227048	0.002684428
-0.315	0.224644	0.001839005
-0.305	0.22299	0.003630736
-0.295	0.220406	0.00218746
-0.285	0.219288	0.00210287
-0.275	0.215324	0.00221678
-0.265	0.214004	0.002531101
-0.255	0.210706	0.003070694
-0.245	0.209744	0.001494844
-0.235	0.207892	0.003005287
-0.225	0.205036	0.002462407
-0.215	0.203618	0.002961118
-0.205	0.201608	0.00271796
-0.195	0.19972	0.002809033
-0.185	0.19828	0.00201662
-0.175	0.19776	0.002683596
-0.165	0.195762	0.001823658
-0.155	0.195774	0.002724132
-0.145	0.19408	0.002619975
-0.135	0.193642	0.002347433
-0.125	0.192228	0.000927371
-0.115	0.19183	0.001944617
-0.105	0.188756	0.001998817
-0.095	0.190118	0.001947362
-0.085	0.188484	0.001667434
-0.075	0.187104	0.001981174
-0.065	0.187802	0.002619813
-0.055	0.18716	0.003273924
-0.045	0.187034	0.002433836
-0.035	0.185612	0.002453264
-0.025	0.185272	0.002960889
-0.015	0.185952	0.002692478
-0.005	0.186716	0.001133639
0.005	0.184694	0.002288931
0.015	0.185288	0.002037868
0.025	0.185664	0.002097296
0.035	0.185868	0.002294383
0.045	0.186524	0.002241781
0.055	0.187078	0.00179172
0.065	0.187036	0.002134183
0.075	0.187372	0.002243454
0.085	0.188688	0.002428629
0.095	0.188534	0.002280605
0.105	0.189778	0.002424256
0.115	0.19139	0.002288643
0.125	0.19172	0.002110271
0.135	0.192946	0.00234373
0.145	0.195174	0.0031627
0.155	0.195348	0.002389481
0.165	0.196298	0.002056955
0.175	0.197752	0.001874204
0.185	0.198234	0.00329008
