1	-0.001577108
2	0.008133046
3	-0.001910297
4	-0.000551159
5	0.009403125
6	0.006031876
7	-0.003816073
8	0.001172968
9	-0.002518092
10	-0.000339032
11	-0.005829225
12	-0.005652782
13	0.003742031
14	0.001026255
15	0.002531947
16	-0.009578517
17	0.003615558
18	0.000444829
19	-0.000657629
20	-0.005871351
