1	-0.008090363
2	-0.003633674
3	-0.000755584
4	-0.004920375
5	-0.007049542
6	-0.004144193
7	-0.00411863
8	-0.01078215
9	0.002948945
10	-0.004006119
11	8.30673E-06
12	-0.007008305
13	-0.006143537
14	0.002759646
15	0.01164885
16	-0.002892801
17	0.007331595
18	-0.00258098
19	-0.001965248
20	-0.013622779
