1	-0.004779201
2	-0.005014145
3	0.009727706
4	-0.011109823
5	-0.004868905
6	-0.005933645
7	0.002405274
8	0.005602972
9	0.009458734
10	-0.012828751
11	-0.005585377
12	-0.004037575
13	-0.006071088
14	0.009134264
15	-0.011199625
16	-0.00396308
17	-0.00876259
18	4.64099E-05
19	-0.001111221
20	-0.01106108

